0.00505051	0.01515152	0.01515152	0.00505051	0.00505051	0.00505051	0.01515152	0.00505051	0.00505051	0.00505051	0.00505051	0.00505051	0.00505051	0.00505051	0.00505051	0.00505051	0.00505051	0.01515152	0.02525253	0.00505051	0.00505051	0.00505051	0.01515152	0.00505051	0.00505051	0.00505051	0.00505051	0.00505051	0.00505051	0.05555556	0.00505051	0.00505051	0.00505051	0.02525253	0.00505051	0.02525253	0.00505051	0.00505051	0.00505051	0.00505051	0.00505051	0.00505051	0.00505051	0.00505051	0.00505051	0.00505051	0.00505051	0.00505051	0.01515152	0.03535354	0.00505051	0.00505051	0.00505051	0.01515152	0.00505051	0.00505051	0.00505051	0.01515152	0.00505051	0.00505051	0.00505051	0.00505051	0.00505051	0.00505051	0.01515152	0.00505051	0.00505051	0.00505051	0.01515152	0.00505051	0.00505051	0.00505051	0.02525253	0.00505051	0.02525253	0.01515152	0.01515152	0.00505051	0.00505051	0.00505051	0.01515152	0.00505051	0.00505051	0.00505051	0.00505051	0.00505051	0.02525253	0.00505051	0.00505051	0.00505051	0.01515152	0.02525253	0.00505051	0.03535354	0.02525253	0.08585859	0.00505051	0.00505051	0.00505051	0.00505051	
0.00357143	0.00357143	0.03214286	0.00357143	0.00357143	0.01785714	0.00357143	0.01071429	0.00357143	0.01071429	0.00357143	0.00357143	0.00357143	0.01071429	0.00357143	0.00357143	0.00357143	0.00357143	0.00357143	0.01071429	0.00357143	0.00357143	0.00357143	0.15357143	0.01071429	0.00357143	0.01071429	0.00357143	0.00357143	0.01785714	0.00357143	0.00357143	0.00357143	0.01071429	0.00357143	0.00357143	0.00357143	0.01071429	0.00357143	0.02500000	0.01071429	0.00357143	0.00357143	0.00357143	0.01071429	0.00357143	0.02500000	0.01071429	0.00357143	0.01071429	0.00357143	0.00357143	0.01071429	0.01071429	0.00357143	0.02500000	0.01071429	0.01071429	0.01071429	0.01071429	0.01785714	0.00357143	0.01785714	0.00357143	0.01071429	0.00357143	0.01785714	0.00357143	0.01071429	0.00357143	0.00357143	0.01071429	0.00357143	0.01071429	0.00357143	0.02500000	0.01071429	0.01071429	0.00357143	0.00357143	0.03214286	0.01785714	0.01785714	0.00357143	0.01071429	0.00357143	0.00357143	0.01785714	0.01071429	0.03928571	0.00357143	0.00357143	0.00357143	0.00357143	0.01785714	0.00357143	0.00357143	0.00357143	0.00357143	0.00357143	
0.00226244	0.00226244	0.00226244	0.03393665	0.00678733	0.00678733	0.00226244	0.00678733	0.02941176	0.00678733	0.11085973	0.01583710	0.00226244	0.00226244	0.00678733	0.00226244	0.00226244	0.00226244	0.02036199	0.00678733	0.00226244	0.02036199	0.00226244	0.00678733	0.00678733	0.00678733	0.02036199	0.00226244	0.00678733	0.01131222	0.01583710	0.01131222	0.01131222	0.00226244	0.04298643	0.00678733	0.00226244	0.03846154	0.01583710	0.04298643	0.00226244	0.01583710	0.00678733	0.00678733	0.00678733	0.00226244	0.00226244	0.00226244	0.00226244	0.02488688	0.01583710	0.00226244	0.00226244	0.01131222	0.00226244	0.01131222	0.00678733	0.00226244	0.00678733	0.00678733	0.01583710	0.00678733	0.00226244	0.01583710	0.00678733	0.00678733	0.00678733	0.00226244	0.00226244	0.00226244	0.00678733	0.00226244	0.00678733	0.01131222	0.01583710	0.00678733	0.00226244	0.00678733	0.01583710	0.01131222	0.00226244	0.00226244	0.01131222	0.02036199	0.00226244	0.00678733	0.02488688	0.00226244	0.00678733	0.00226244	0.00226244	0.00226244	0.00226244	0.00226244	0.01131222	0.01131222	0.00226244	0.02488688	0.00678733	0.01131222	
0.00632911	0.00632911	0.00632911	0.00632911	0.00632911	0.00632911	0.00632911	0.00632911	0.04430380	0.01898734	0.01898734	0.00632911	0.01898734	0.00632911	0.00632911	0.03164557	0.00632911	0.00632911	0.00632911	0.04430380	0.00632911	0.00632911	0.00632911	0.00632911	0.00632911	0.00632911	0.01898734	0.00632911	0.00632911	0.00632911	0.00632911	0.01898734	0.00632911	0.00632911	0.00632911	0.00632911	0.00632911	0.00632911	0.00632911	0.00632911	0.01898734	0.00632911	0.00632911	0.00632911	0.00632911	0.00632911	0.00632911	0.01898734	0.00632911	0.00632911	0.00632911	0.00632911	0.00632911	0.04430380	0.00632911	0.00632911	0.00632911	0.00632911	0.00632911	0.00632911	0.00632911	0.00632911	0.00632911	0.00632911	0.00632911	0.00632911	0.00632911	0.00632911	0.00632911	0.01898734	0.00632911	0.00632911	0.00632911	0.00632911	0.01898734	0.00632911	0.01898734	0.00632911	0.01898734	0.00632911	0.00632911	0.01898734	0.01898734	0.00632911	0.00632911	0.00632911	0.00632911	0.01898734	0.01898734	0.00632911	0.00632911	0.01898734	0.00632911	0.00632911	0.00632911	0.01898734	0.00632911	0.01898734	0.00632911	0.00632911	
0.00149254	0.00746269	0.00746269	0.00149254	0.00149254	0.00149254	0.00447761	0.00149254	0.00746269	0.00149254	0.00447761	0.00149254	0.00447761	0.00149254	0.00149254	0.01940299	0.00149254	0.00149254	0.00149254	0.00149254	0.00149254	0.00149254	0.00447761	0.00149254	0.00149254	0.00149254	0.00149254	0.01044776	0.00149254	0.00447761	0.00447761	0.00149254	0.16268657	0.00149254	0.00447761	0.07611940	0.00149254	0.01044776	0.00149254	0.00149254	0.00149254	0.00149254	0.00746269	0.00149254	0.00149254	0.00149254	0.00149254	0.00149254	0.00149254	0.00149254	0.00149254	0.00447761	0.00149254	0.00149254	0.01044776	0.00149254	0.00149254	0.00149254	0.00149254	0.00149254	0.00746269	0.00149254	0.00447761	0.00149254	0.00149254	0.00447761	0.00149254	0.38656716	0.01641791	0.00149254	0.00149254	0.00149254	0.00447761	0.00149254	0.00149254	0.00149254	0.00149254	0.00447761	0.00149254	0.00149254	0.00149254	0.00149254	0.01044776	0.04626866	0.00447761	0.00149254	0.00447761	0.00149254	0.00746269	0.00447761	0.00149254	0.00447761	0.00149254	0.00149254	0.00149254	0.01641791	0.01940299	0.00149254	0.00149254	0.00149254	
0.01420455	0.01420455	0.00284091	0.00284091	0.00852273	0.00284091	0.00852273	0.00852273	0.00284091	0.01420455	0.00284091	0.00284091	0.00284091	0.00852273	0.00284091	0.00852273	0.00284091	0.00852273	0.00284091	0.00284091	0.00284091	0.00284091	0.01420455	0.00852273	0.01420455	0.00284091	0.00284091	0.00284091	0.00284091	0.03125000	0.00284091	0.00284091	0.00852273	0.00852273	0.00852273	0.00284091	0.00284091	0.00284091	0.00284091	0.00852273	0.00284091	0.00852273	0.00852273	0.00284091	0.00284091	0.00284091	0.01420455	0.00852273	0.00284091	0.00852273	0.00852273	0.01420455	0.00852273	0.01420455	0.00852273	0.00284091	0.00284091	0.03125000	0.01420455	0.00284091	0.01988636	0.04261364	0.00284091	0.03125000	0.00852273	0.00284091	0.00284091	0.03125000	0.00284091	0.00284091	0.03125000	0.00852273	0.00284091	0.00284091	0.07670455	0.00284091	0.03693182	0.00852273	0.01420455	0.00284091	0.00284091	0.00284091	0.00852273	0.00852273	0.00284091	0.00284091	0.02556818	0.00284091	0.00284091	0.01988636	0.02556818	0.00284091	0.08238636	0.00284091	0.00852273	0.00852273	0.00284091	0.00284091	0.00284091	0.01420455	
0.01041667	0.00208333	0.00208333	0.01458333	0.00208333	0.00625000	0.00208333	0.00625000	0.01875000	0.00208333	0.01041667	0.01041667	0.00208333	0.00208333	0.00208333	0.00208333	0.00208333	0.00208333	0.00625000	0.00208333	0.00208333	0.00208333	0.00208333	0.01041667	0.04375000	0.04791667	0.00208333	0.00208333	0.00208333	0.01458333	0.00208333	0.00208333	0.00625000	0.00208333	0.00208333	0.00208333	0.00208333	0.00625000	0.00625000	0.00625000	0.01041667	0.00208333	0.01041667	0.00208333	0.00208333	0.01041667	0.00625000	0.00208333	0.00208333	0.00208333	0.00208333	0.01041667	0.00208333	0.00625000	0.00208333	0.00208333	0.01041667	0.00208333	0.00208333	0.00208333	0.01041667	0.00208333	0.00208333	0.38541667	0.00208333	0.00208333	0.00208333	0.00208333	0.00625000	0.00208333	0.00625000	0.01458333	0.00625000	0.00625000	0.00208333	0.00208333	0.01875000	0.00208333	0.01041667	0.00208333	0.00208333	0.01041667	0.01041667	0.00208333	0.03541667	0.00208333	0.00625000	0.00208333	0.02291667	0.00208333	0.00208333	0.00208333	0.00208333	0.00208333	0.01458333	0.00208333	0.00208333	0.01041667	0.00625000	0.00625000	
0.00125628	0.00125628	0.00125628	0.00125628	0.00628141	0.00125628	0.03140704	0.00628141	0.02135678	0.00125628	0.00125628	0.12437186	0.00125628	0.00376884	0.00879397	0.00125628	0.00376884	0.00879397	0.01381910	0.00376884	0.00125628	0.01130653	0.00628141	0.00376884	0.00376884	0.01884422	0.02386935	0.00628141	0.00125628	0.01884422	0.01633166	0.00125628	0.00628141	0.00125628	0.01130653	0.00125628	0.00125628	0.00628141	0.00376884	0.00125628	0.01381910	0.01381910	0.00125628	0.00125628	0.01633166	0.00125628	0.01381910	0.00376884	0.00628141	0.00628141	0.02135678	0.01130653	0.00376884	0.02386935	0.00125628	0.00125628	0.00125628	0.00125628	0.00125628	0.00376884	0.02638191	0.02135678	0.00376884	0.08919598	0.01130653	0.00125628	0.00125628	0.00125628	0.00125628	0.00125628	0.00125628	0.01633166	0.00125628	0.00125628	0.00376884	0.00125628	0.00628141	0.00376884	0.07663317	0.00376884	0.00125628	0.00376884	0.00628141	0.00125628	0.01130653	0.00125628	0.00879397	0.00879397	0.03140704	0.00125628	0.00376884	0.00125628	0.00879397	0.00125628	0.07412060	0.00628141	0.00125628	0.01130653	0.00376884	0.00125628	
0.00205761	0.00617284	0.00205761	0.00205761	0.00205761	0.00205761	0.00617284	0.00617284	0.00205761	0.00205761	0.02263374	0.01440329	0.00205761	0.00205761	0.02263374	0.00205761	0.00205761	0.00205761	0.00205761	0.01028807	0.00205761	0.00617284	0.00205761	0.00205761	0.00205761	0.00205761	0.00617284	0.00617284	0.01028807	0.00617284	0.00205761	0.00205761	0.00205761	0.00205761	0.00205761	0.00205761	0.01440329	0.05555556	0.00205761	0.00205761	0.00205761	0.07613169	0.00205761	0.00205761	0.00617284	0.03086420	0.00205761	0.00205761	0.01028807	0.00205761	0.00205761	0.00617284	0.00205761	0.00205761	0.00205761	0.02263374	0.00205761	0.01028807	0.00205761	0.00205761	0.00205761	0.00205761	0.00205761	0.00205761	0.00617284	0.00205761	0.00205761	0.15843621	0.09670782	0.00617284	0.01028807	0.00617284	0.00617284	0.00205761	0.00205761	0.00205761	0.00617284	0.00205761	0.00205761	0.00205761	0.01028807	0.01440329	0.04732510	0.05967078	0.00617284	0.00205761	0.04732510	0.00205761	0.00617284	0.01028807	0.01028807	0.00205761	0.00205761	0.00205761	0.00205761	0.00205761	0.00617284	0.00205761	0.00617284	0.00205761	
0.00119904	0.00119904	0.00599520	0.00119904	0.00359712	0.00359712	0.00359712	0.00839329	0.00599520	0.01079137	0.00359712	0.00119904	0.00119904	0.00839329	0.00119904	0.00119904	0.00359712	0.00119904	0.01798561	0.00119904	0.00119904	0.00119904	0.00119904	0.00119904	0.01079137	0.00119904	0.00119904	0.00599520	0.00359712	0.00839329	0.00119904	0.00359712	0.00359712	0.00119904	0.00119904	0.00599520	0.00119904	0.00119904	0.03956835	0.04916067	0.00119904	0.00119904	0.00119904	0.00119904	0.00119904	0.02517986	0.00599520	0.00119904	0.00119904	0.00119904	0.00119904	0.00119904	0.03237410	0.01798561	0.02278177	0.00359712	0.00119904	0.01079137	0.00119904	0.00599520	0.01798561	0.00119904	0.00359712	0.00119904	0.01079137	0.00359712	0.00599520	0.00119904	0.00119904	0.19784173	0.08513189	0.01079137	0.00839329	0.00119904	0.00599520	0.00839329	0.00119904	0.03956835	0.00359712	0.00119904	0.00839329	0.08992806	0.00119904	0.00599520	0.00359712	0.00119904	0.01079137	0.00119904	0.02278177	0.00599520	0.00119904	0.01558753	0.00599520	0.01079137	0.00599520	0.00839329	0.00119904	0.00119904	0.01318945	0.00599520	
0.00490196	0.00490196	0.00490196	0.00490196	0.00490196	0.00490196	0.00490196	0.00490196	0.00490196	0.03431373	0.00490196	0.00490196	0.02450980	0.02450980	0.00490196	0.00490196	0.10294118	0.07352941	0.00490196	0.00490196	0.00490196	0.00490196	0.00490196	0.01470588	0.00490196	0.00490196	0.00490196	0.01470588	0.00490196	0.02450980	0.00490196	0.00490196	0.01470588	0.00490196	0.00490196	0.00490196	0.00490196	0.00490196	0.00490196	0.00490196	0.00490196	0.00490196	0.00490196	0.01470588	0.00490196	0.00490196	0.00490196	0.00490196	0.00490196	0.01470588	0.00490196	0.00490196	0.00490196	0.00490196	0.00490196	0.00490196	0.02450980	0.00490196	0.00490196	0.01470588	0.00490196	0.01470588	0.00490196	0.00490196	0.00490196	0.01470588	0.00490196	0.00490196	0.00490196	0.00490196	0.01470588	0.00490196	0.00490196	0.01470588	0.01470588	0.00490196	0.00490196	0.00490196	0.00490196	0.00490196	0.00490196	0.00490196	0.02450980	0.00490196	0.00490196	0.00490196	0.00490196	0.00490196	0.00490196	0.00490196	0.00490196	0.07352941	0.00490196	0.02450980	0.00490196	0.02450980	0.00490196	0.00490196	0.00490196	0.00490196	
0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.02500000	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.15833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	0.00833333	
0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.02631579	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.02631579	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.02631579	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.02631579	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.02631579	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.04385965	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	0.00877193	
